Fecha;Producto;Cantidad;Precio Unitario;Vendedor;Residencia;Ruta;Edad;Años_Experiencia;Horas_en_venta
21/2/2018;Producto 0003;192;2286;Vendedor 005;Cartago;Guanacaste;31;12;3,65
21/2/2018;Producto 0011;164;3446;Vendedor 001;Puntarenas;Cartago;55;37;2,733333333
21/2/2018;Producto 0006;114;2730;Vendedor 001;Alajuela;Cartago;48;7;6,933333333
21/2/2018;Producto 0020;177;2235;Vendedor 003;Puntarenas;San José;33;13;3,683333333
21/2/2018;Producto 0015;227;2950;Vendedor 004;Guanacaste;Alajuela;52;32;0,466666667
21/2/2018;Producto 0004;63;4077;Vendedor 004;Cartago;Alajuela;39;16;4,05
21/2/2018;Producto 0019;78;4584;Vendedor 004;Cartago;Alajuela;67;34;2,283333333
21/2/2018;Producto 0001;94;1306;Vendedor 004;San José;Heredia;43;21;0,533333333
21/2/2018;Producto 0018;128;2444;Vendedor 001;Cartago;Guanacaste;67;37;3,85
21/2/2018;Producto 0015;73;2950;Vendedor 001;Cartago;Alajuela;41;19;2,9
21/2/2018;Producto 0005;247;4691;Vendedor 002;Cartago;Cartago;46;12;6,8
21/2/2018;Producto 0018;230;2444;Vendedor 004;Alajuela;San José;45;12;6,233333333
21/2/2018;Producto 0011;200;3446;Vendedor 005;Alajuela;Limón;73;38;3,383333333
21/2/2018;Producto 0015;156;2950;Vendedor 001;Puntarenas;Heredia;42;7;1,95
21/2/2018;Producto 0004;63;4077;Vendedor 001;Limón;Puntarenas;63;27;2,083333333
21/2/2018;Producto 0003;123;2286;Vendedor 002;Puntarenas;Guanacaste;47;20;3,583333333
21/2/2018;Producto 0007;1;3299;Vendedor 001;San José;Cartago;58;18;6,616666667
21/2/2018;Producto 0005;211;4691;Vendedor 002;Guanacaste;Cartago;49;8;3,166666667
21/2/2018;Producto 0005;209;4691;Vendedor 004;Heredia;Alajuela;32;2;2,2
21/2/2018;Producto 0009;152;1531;Vendedor 003;Heredia;Limón;33;15;2,233333333
22/2/2018;Producto 0018;206;2444;Vendedor 004;Guanacaste;Guanacaste;49;17;1,533333333
22/2/2018;Producto 0011;192;3446;Vendedor 002;Alajuela;Guanacaste;50;16;4,816666667
22/2/2018;Producto 0010;66;3359;Vendedor 003;Cartago;San José;59;37;6,716666667
22/2/2018;Producto 0005;50;4691;Vendedor 005;Heredia;Guanacaste;60;28;3,416666667
22/2/2018;Producto 0007;45;3299;Vendedor 004;Guanacaste;Heredia;47;14;1,866666667
22/2/2018;Producto 0010;199;3359;Vendedor 002;Limón;Limón;39;21;5,233333333
22/2/2018;Producto 0006;196;2730;Vendedor 002;Heredia;Guanacaste;57;32;1,116666667
22/2/2018;Producto 0001;113;1306;Vendedor 004;Limón;Limón;43;11;4,983333333
22/2/2018;Producto 0007;71;3299;Vendedor 003;Alajuela;Cartago;38;1;1,516666667
22/2/2018;Producto 0004;164;4077;Vendedor 004;Cartago;Limón;69;31;6,65
22/2/2018;Producto 0015;231;2950;Vendedor 001;San José;Heredia;32;6;6,05
22/2/2018;Producto 0019;245;4584;Vendedor 005;San José;Alajuela;36;16;3,583333333
22/2/2018;Producto 0019;215;4584;Vendedor 002;Limón;Puntarenas;28;4;3,283333333
22/2/2018;Producto 0007;172;3299;Vendedor 003;Cartago;Guanacaste;65;26;1,616666667
22/2/2018;Producto 0002;44;4680;Vendedor 003;Alajuela;Puntarenas;63;26;3,383333333
22/2/2018;Producto 0001;193;1306;Vendedor 003;Puntarenas;Guanacaste;50;32;2,816666667
22/2/2018;Producto 0016;31;2976;Vendedor 002;Limón;Heredia;27;5;1,483333333
22/2/2018;Producto 0018;7;2444;Vendedor 003;Alajuela;Cartago;70;37;4,333333333
22/2/2018;Producto 0019;48;4584;Vendedor 002;Cartago;Heredia;70;32;5,9
22/2/2018;Producto 0005;176;4691;Vendedor 002;Puntarenas;Alajuela;58;21;2,116666667
22/2/2018;Producto 0006;215;2730;Vendedor 003;Cartago;Alajuela;44;17;3,1
22/2/2018;Producto 0012;212;3014;Vendedor 001;Puntarenas;Cartago;55;23;6,833333333
22/2/2018;Producto 0016;29;2976;Vendedor 002;Alajuela;Alajuela;47;22;0,333333333
22/2/2018;Producto 0002;47;4680;Vendedor 004;Cartago;San José;45;24;3,766666667
22/2/2018;Producto 0015;26;2950;Vendedor 004;Alajuela;Puntarenas;47;26;0,883333333
22/2/2018;Producto 0020;242;2235;Vendedor 002;San José;San José;29;10;2,316666667
22/2/2018;Producto 0016;69;2976;Vendedor 001;Puntarenas;Limón;55;23;2,383333333
23/2/2018;Producto 0003;57;2286;Vendedor 005;Limón;Limón;51;13;5,55
23/2/2018;Producto 0009;54;1531;Vendedor 002;Cartago;San José;40;20;2,883333333
23/2/2018;Producto 0001;204;1306;Vendedor 003;Puntarenas;Limón;30;9;1,9
23/2/2018;Producto 0002;101;4680;Vendedor 004;San José;Guanacaste;52;15;0,3
23/2/2018;Producto 0019;94;4584;Vendedor 005;Guanacaste;Alajuela;52;27;4,716666667
23/2/2018;Producto 0017;218;3438;Vendedor 002;Alajuela;Limón;63;31;0,883333333
23/2/2018;Producto 0006;211;2730;Vendedor 001;Heredia;Heredia;69;33;6,216666667
23/2/2018;Producto 0019;38;4584;Vendedor 001;Limón;Guanacaste;40;18;3,933333333
23/2/2018;Producto 0016;199;2976;Vendedor 005;San José;Alajuela;54;18;5,416666667
23/2/2018;Producto 0006;227;2730;Vendedor 004;Cartago;Heredia;49;29;5
23/2/2018;Producto 0019;23;4584;Vendedor 004;Heredia;Puntarenas;64;28;6
23/2/2018;Producto 0005;76;4691;Vendedor 002;Limón;Heredia;38;2;6,066666667
23/2/2018;Producto 0005;79;4691;Vendedor 004;Guanacaste;Alajuela;63;29;4,433333333
23/2/2018;Producto 0013;104;3411;Vendedor 001;Heredia;Heredia;51;13;3,6
23/2/2018;Producto 0014;219;1522;Vendedor 002;Guanacaste;Cartago;31;13;6,3
23/2/2018;Producto 0010;25;3359;Vendedor 001;Limón;Guanacaste;55;17;1,216666667
23/2/2018;Producto 0008;222;4429;Vendedor 005;Puntarenas;Cartago;61;36;3,65
23/2/2018;Producto 0019;17;4584;Vendedor 001;Guanacaste;Cartago;54;30;1,216666667
23/2/2018;Producto 0017;113;3438;Vendedor 001;San José;Limón;40;13;6,433333333
23/2/2018;Producto 0002;15;4680;Vendedor 002;Alajuela;San José;22;3;6,666666667
23/2/2018;Producto 0018;245;2444;Vendedor 004;Cartago;Limón;32;2;3,133333333
23/2/2018;Producto 0019;197;4584;Vendedor 003;Alajuela;San José;43;24;2,633333333
23/2/2018;Producto 0019;167;4584;Vendedor 003;Guanacaste;Heredia;52;15;2,95
23/2/2018;Producto 0013;72;3411;Vendedor 003;Alajuela;Cartago;46;17;4,933333333
23/2/2018;Producto 0007;99;3299;Vendedor 001;Guanacaste;San José;31;6;5,833333333
23/2/2018;Producto 0014;130;1522;Vendedor 002;Guanacaste;Guanacaste;56;35;6,55
23/2/2018;Producto 0004;104;4077;Vendedor 004;Puntarenas;San José;47;28;2,033333333
23/2/2018;Producto 0009;87;1531;Vendedor 001;Limón;Limón;38;4;5,616666667
23/2/2018;Producto 0011;161;3446;Vendedor 002;Puntarenas;Puntarenas;27;5;4,75
23/2/2018;Producto 0017;183;3438;Vendedor 002;Alajuela;Heredia;61;37;4,716666667
23/2/2018;Producto 0009;248;1531;Vendedor 005;Heredia;Alajuela;54;24;6,95
23/2/2018;Producto 0005;178;4691;Vendedor 005;Heredia;Puntarenas;22;2;4,683333333
23/2/2018;Producto 0008;142;4429;Vendedor 001;Alajuela;Puntarenas;33;12;6,666666667
23/2/2018;Producto 0019;152;4584;Vendedor 005;Cartago;Cartago;32;1;5,8
23/2/2018;Producto 0004;224;4077;Vendedor 005;San José;San José;37;9;4,95
23/2/2018;Producto 0010;238;3359;Vendedor 005;San José;Puntarenas;36;6;5,283333333
23/2/2018;Producto 0016;156;2976;Vendedor 002;San José;Puntarenas;35;16;5
23/2/2018;Producto 0010;69;3359;Vendedor 002;San José;Limón;53;28;0,416666667
23/2/2018;Producto 0016;156;2976;Vendedor 001;Alajuela;Limón;30;5;2,266666667
23/2/2018;Producto 0009;243;1531;Vendedor 003;San José;Heredia;60;25;4,116666667
23/2/2018;Producto 0008;210;4429;Vendedor 003;Alajuela;Limón;77;38;1,083333333
23/2/2018;Producto 0003;142;2286;Vendedor 002;Puntarenas;Alajuela;72;34;6,033333333
23/2/2018;Producto 0015;51;2950;Vendedor 002;Limón;Alajuela;42;24;1,933333333
24/2/2018;Producto 0006;234;2730;Vendedor 002;Alajuela;Limón;39;20;2,683333333
24/2/2018;Producto 0019;58;4584;Vendedor 003;Puntarenas;Alajuela;37;19;6,616666667
24/2/2018;Producto 0011;92;3446;Vendedor 005;Puntarenas;San José;51;12;6,433333333
24/2/2018;Producto 0010;49;3359;Vendedor 004;San José;San José;73;34;1,133333333
24/2/2018;Producto 0015;187;2950;Vendedor 003;San José;Limón;27;4;4,283333333
24/2/2018;Producto 0018;67;2444;Vendedor 001;San José;Cartago;57;22;2,4
24/2/2018;Producto 0001;216;1306;Vendedor 001;Alajuela;Heredia;21;3;1,3
24/2/2018;Producto 0007;111;3299;Vendedor 005;Heredia;Puntarenas;55;35;4,816666667
24/2/2018;Producto 0009;69;1531;Vendedor 005;Guanacaste;San José;39;1;5,65
24/2/2018;Producto 0006;21;2730;Vendedor 003;Alajuela;Cartago;42;14;3,166666667
24/2/2018;Producto 0012;132;3014;Vendedor 004;Guanacaste;Limón;67;32;3,1
24/2/2018;Producto 0006;43;2730;Vendedor 004;Limón;Cartago;49;17;4,15
24/2/2018;Producto 0009;49;1531;Vendedor 003;Puntarenas;Puntarenas;35;6;1,85
24/2/2018;Producto 0008;226;4429;Vendedor 005;San José;Cartago;48;14;5,116666667
24/2/2018;Producto 0004;208;4077;Vendedor 005;Alajuela;Puntarenas;49;18;4,366666667
24/2/2018;Producto 0017;82;3438;Vendedor 004;Puntarenas;Guanacaste;57;33;4,916666667
24/2/2018;Producto 0017;141;3438;Vendedor 001;Heredia;Puntarenas;37;13;5,483333333
24/2/2018;Producto 0003;135;2286;Vendedor 002;San José;San José;38;9;4,2
24/2/2018;Producto 0010;227;3359;Vendedor 002;Alajuela;Limón;58;33;1,716666667
24/2/2018;Producto 0003;216;2286;Vendedor 003;Guanacaste;Heredia;43;15;2,75
24/2/2018;Producto 0004;99;4077;Vendedor 001;San José;Cartago;58;30;4,25
24/2/2018;Producto 0011;35;3446;Vendedor 002;Limón;Heredia;61;20;5,916666667
24/2/2018;Producto 0009;54;1531;Vendedor 004;Heredia;Guanacaste;59;23;3,283333333
24/2/2018;Producto 0019;62;4584;Vendedor 003;Cartago;San José;40;3;1,216666667
24/2/2018;Producto 0005;214;4691;Vendedor 003;San José;Limón;46;13;5,8
24/2/2018;Producto 0003;93;2286;Vendedor 002;Heredia;Alajuela;45;13;3,05
24/2/2018;Producto 0006;89;2730;Vendedor 002;Puntarenas;Limón;65;37;4,8
24/2/2018;Producto 0016;28;2976;Vendedor 005;Guanacaste;Alajuela;68;37;5,966666667
24/2/2018;Producto 0020;15;2235;Vendedor 004;Guanacaste;Limón;37;14;5,8
24/2/2018;Producto 0005;23;4691;Vendedor 003;San José;Cartago;47;6;5,083333333
24/2/2018;Producto 0017;28;3438;Vendedor 001;Alajuela;Cartago;69;36;4,266666667
24/2/2018;Producto 0008;113;4429;Vendedor 004;San José;Guanacaste;51;27;4,066666667
24/2/2018;Producto 0017;36;3438;Vendedor 004;Heredia;Alajuela;38;12;2,8
24/2/2018;Producto 0018;162;2444;Vendedor 004;Alajuela;Heredia;37;17;3,55
24/2/2018;Producto 0019;92;4584;Vendedor 002;Puntarenas;Alajuela;26;5;6,45
24/2/2018;Producto 0016;233;2976;Vendedor 002;Guanacaste;Puntarenas;66;37;6,55
24/2/2018;Producto 0018;237;2444;Vendedor 001;Guanacaste;Puntarenas;30;10;0,25
24/2/2018;Producto 0004;163;4077;Vendedor 005;Guanacaste;Cartago;52;13;3,716666667
25/2/2018;Producto 0002;190;4680;Vendedor 001;Heredia;Limón;50;11;3,683333333
25/2/2018;Producto 0020;67;2235;Vendedor 002;Guanacaste;Limón;34;6;0,233333333
25/2/2018;Producto 0003;149;2286;Vendedor 003;Heredia;San José;62;24;0,616666667
25/2/2018;Producto 0020;180;2235;Vendedor 004;Alajuela;San José;39;5;2,033333333
25/2/2018;Producto 0004;77;4077;Vendedor 004;Guanacaste;San José;55;23;4,733333333
25/2/2018;Producto 0012;152;3014;Vendedor 001;Heredia;Guanacaste;35;1;4,733333333
25/2/2018;Producto 0010;164;3359;Vendedor 004;Cartago;Puntarenas;63;36;5,016666667
25/2/2018;Producto 0017;204;3438;Vendedor 003;Limón;Limón;46;14;6,15
25/2/2018;Producto 0001;220;1306;Vendedor 001;Alajuela;Limón;31;1;1,933333333
25/2/2018;Producto 0008;122;4429;Vendedor 001;Puntarenas;Alajuela;47;9;5,416666667
25/2/2018;Producto 0001;54;1306;Vendedor 004;Alajuela;Heredia;43;14;4,05
25/2/2018;Producto 0015;2;2950;Vendedor 001;Heredia;Puntarenas;56;18;2,633333333
25/2/2018;Producto 0003;135;2286;Vendedor 003;Alajuela;Heredia;39;15;0,816666667
25/2/2018;Producto 0006;140;2730;Vendedor 005;Limón;Guanacaste;53;25;5,033333333
25/2/2018;Producto 0014;162;1522;Vendedor 002;Alajuela;Limón;58;19;5,3
25/2/2018;Producto 0001;133;1306;Vendedor 004;Alajuela;Puntarenas;58;21;5,066666667
25/2/2018;Producto 0010;135;3359;Vendedor 001;Guanacaste;San José;28;9;2,316666667
25/2/2018;Producto 0016;43;2976;Vendedor 002;San José;Guanacaste;52;33;5,133333333
25/2/2018;Producto 0007;94;3299;Vendedor 001;Limón;Heredia;50;32;4,783333333
25/2/2018;Producto 0002;162;4680;Vendedor 002;Limón;Alajuela;49;8;2,833333333
25/2/2018;Producto 0002;1;4680;Vendedor 002;Puntarenas;Guanacaste;55;30;6,033333333
25/2/2018;Producto 0010;185;3359;Vendedor 005;Limón;Puntarenas;30;12;3,25
25/2/2018;Producto 0002;153;4680;Vendedor 002;Heredia;San José;43;11;0,983333333
25/2/2018;Producto 0016;55;2976;Vendedor 001;Cartago;Cartago;63;37;1,216666667
25/2/2018;Producto 0009;127;1531;Vendedor 005;Cartago;Limón;54;21;2,4
25/2/2018;Producto 0010;12;3359;Vendedor 001;San José;Alajuela;54;26;2,166666667
25/2/2018;Producto 0017;196;3438;Vendedor 001;Cartago;Heredia;75;38;5,433333333
25/2/2018;Producto 0002;80;4680;Vendedor 005;Guanacaste;Guanacaste;26;7;1,833333333
25/2/2018;Producto 0018;105;2444;Vendedor 002;Puntarenas;Guanacaste;73;37;2,766666667
25/2/2018;Producto 0020;60;2235;Vendedor 002;Guanacaste;Heredia;48;13;3,433333333
25/2/2018;Producto 0002;48;4680;Vendedor 003;Guanacaste;Cartago;43;14;0,25
25/2/2018;Producto 0015;27;2950;Vendedor 003;Heredia;San José;55;15;5,583333333
25/2/2018;Producto 0002;157;4680;Vendedor 005;Cartago;San José;52;16;3,55
25/2/2018;Producto 0007;96;3299;Vendedor 005;San José;Puntarenas;37;5;4,216666667
25/2/2018;Producto 0003;43;2286;Vendedor 002;San José;Guanacaste;21;3;6,7
25/2/2018;Producto 0013;224;3411;Vendedor 001;Heredia;Alajuela;44;16;3,266666667
25/2/2018;Producto 0006;117;2730;Vendedor 002;Alajuela;San José;55;23;3,7
25/2/2018;Producto 0018;83;2444;Vendedor 004;Guanacaste;San José;34;5;6,933333333
25/2/2018;Producto 0016;77;2976;Vendedor 002;San José;Puntarenas;75;36;5,866666667
25/2/2018;Producto 0011;44;3446;Vendedor 005;Alajuela;Heredia;41;10;2,1
25/2/2018;Producto 0004;119;4077;Vendedor 002;Limón;Limón;48;19;5,616666667
25/2/2018;Producto 0020;89;2235;Vendedor 001;San José;Alajuela;45;13;0,316666667
25/2/2018;Producto 0008;133;4429;Vendedor 002;San José;San José;30;4;6,016666667
25/2/2018;Producto 0002;185;4680;Vendedor 004;Alajuela;Guanacaste;39;14;5,316666667
25/2/2018;Producto 0004;223;4077;Vendedor 003;Puntarenas;San José;51;12;6,65
25/2/2018;Producto 0016;145;2976;Vendedor 004;Cartago;Cartago;44;24;1,233333333
25/2/2018;Producto 0004;24;4077;Vendedor 004;San José;Heredia;29;1;5,7
25/2/2018;Producto 0018;98;2444;Vendedor 002;Puntarenas;Puntarenas;33;5;5,516666667
25/2/2018;Producto 0002;203;4680;Vendedor 002;Alajuela;Limón;38;4;6,8
25/2/2018;Producto 0018;134;2444;Vendedor 002;Alajuela;Heredia;30;11;3,533333333
25/2/2018;Producto 0018;144;2444;Vendedor 005;Guanacaste;Alajuela;53;15;4,816666667
25/2/2018;Producto 0019;131;4584;Vendedor 004;Alajuela;Heredia;27;5;5,05
25/2/2018;Producto 0005;224;4691;Vendedor 001;Cartago;Alajuela;29;9;3,4
26/2/2018;Producto 0004;78;4077;Vendedor 003;Alajuela;Limón;20;2;1,55
26/2/2018;Producto 0009;90;1531;Vendedor 002;Alajuela;Guanacaste;48;10;4,416666667
26/2/2018;Producto 0015;12;2950;Vendedor 001;Alajuela;Guanacaste;62;38;6,366666667
26/2/2018;Producto 0001;28;1306;Vendedor 004;Guanacaste;Alajuela;31;2;3,866666667
26/2/2018;Producto 0011;107;3446;Vendedor 001;Alajuela;San José;77;36;2,8
26/2/2018;Producto 0003;234;2286;Vendedor 002;Alajuela;Guanacaste;42;18;0,95
26/2/2018;Producto 0001;232;1306;Vendedor 004;Puntarenas;Heredia;60;22;0,616666667
26/2/2018;Producto 0016;181;2976;Vendedor 005;Cartago;Limón;26;1;0,933333333
26/2/2018;Producto 0002;224;4680;Vendedor 005;Puntarenas;Puntarenas;37;13;5,35
26/2/2018;Producto 0018;217;2444;Vendedor 003;Puntarenas;Cartago;31;12;3,833333333
26/2/2018;Producto 0012;126;3014;Vendedor 005;Heredia;Puntarenas;61;26;2,616666667
26/2/2018;Producto 0013;111;3411;Vendedor 004;Limón;Limón;51;32;5,266666667
26/2/2018;Producto 0010;246;3359;Vendedor 004;Heredia;San José;62;24;6,466666667
26/2/2018;Producto 0016;9;2976;Vendedor 004;Heredia;Alajuela;48;25;2,516666667
26/2/2018;Producto 0017;130;3438;Vendedor 001;Guanacaste;Cartago;55;29;6,9
26/2/2018;Producto 0003;200;2286;Vendedor 002;Puntarenas;Puntarenas;55;35;5,15
26/2/2018;Producto 0006;192;2730;Vendedor 002;Puntarenas;Limón;62;22;3,4
26/2/2018;Producto 0017;224;3438;Vendedor 005;Alajuela;Cartago;49;20;6,416666667
26/2/2018;Producto 0019;17;4584;Vendedor 002;Puntarenas;Alajuela;30;8;0,783333333
26/2/2018;Producto 0002;17;4680;Vendedor 002;Alajuela;Limón;48;26;3,366666667
26/2/2018;Producto 0003;247;2286;Vendedor 002;Limón;Cartago;61;29;4,55
26/2/2018;Producto 0013;187;3411;Vendedor 005;Cartago;San José;39;7;2,483333333
26/2/2018;Producto 0014;9;1522;Vendedor 005;San José;Puntarenas;69;35;0,45
26/2/2018;Producto 0020;140;2235;Vendedor 003;Heredia;San José;47;16;3,933333333
26/2/2018;Producto 0018;109;2444;Vendedor 005;Puntarenas;San José;39;21;5,65
26/2/2018;Producto 0018;110;2444;Vendedor 005;Heredia;San José;38;1;1,45
26/2/2018;Producto 0009;9;1531;Vendedor 005;Limón;Guanacaste;36;9;2,35
26/2/2018;Producto 0013;61;3411;Vendedor 003;Limón;Heredia;50;31;4,516666667
26/2/2018;Producto 0017;26;3438;Vendedor 001;Guanacaste;Cartago;57;36;2,65
26/2/2018;Producto 0012;13;3014;Vendedor 002;San José;Cartago;45;6;1,4
26/2/2018;Producto 0014;122;1522;Vendedor 005;Guanacaste;Puntarenas;44;20;1,65
26/2/2018;Producto 0013;136;3411;Vendedor 002;Alajuela;Heredia;71;37;0,483333333
26/2/2018;Producto 0007;130;3299;Vendedor 002;Puntarenas;Puntarenas;31;7;5,5
26/2/2018;Producto 0004;28;4077;Vendedor 004;Alajuela;Limón;26;3;6,816666667
26/2/2018;Producto 0010;100;3359;Vendedor 002;Puntarenas;Guanacaste;59;38;4,55
26/2/2018;Producto 0004;47;4077;Vendedor 005;Cartago;Puntarenas;55;24;4,083333333
26/2/2018;Producto 0014;171;1522;Vendedor 001;Cartago;San José;25;5;6,183333333
26/2/2018;Producto 0005;53;4691;Vendedor 002;San José;Alajuela;58;34;2,666666667
27/2/2018;Producto 0017;201;3438;Vendedor 004;Cartago;Alajuela;48;20;6,216666667
27/2/2018;Producto 0013;97;3411;Vendedor 002;Puntarenas;Heredia;42;10;3,216666667
27/2/2018;Producto 0004;104;4077;Vendedor 001;Heredia;Guanacaste;52;24;4,083333333
27/2/2018;Producto 0017;197;3438;Vendedor 005;Puntarenas;Heredia;29;8;4,316666667
27/2/2018;Producto 0019;26;4584;Vendedor 005;Heredia;San José;24;6;6
27/2/2018;Producto 0005;151;4691;Vendedor 004;San José;Alajuela;48;15;1,866666667
27/2/2018;Producto 0016;223;2976;Vendedor 002;San José;Puntarenas;42;19;4,416666667
27/2/2018;Producto 0020;115;2235;Vendedor 001;Limón;San José;25;3;2,95
27/2/2018;Producto 0013;110;3411;Vendedor 001;Limón;Cartago;49;10;0,516666667
27/2/2018;Producto 0001;132;1306;Vendedor 002;Puntarenas;San José;43;6;3,266666667
27/2/2018;Producto 0016;186;2976;Vendedor 004;Limón;Alajuela;47;26;3,133333333
27/2/2018;Producto 0014;146;1522;Vendedor 005;Guanacaste;Guanacaste;42;14;1,733333333
27/2/2018;Producto 0014;220;1522;Vendedor 002;Alajuela;Cartago;57;32;3,433333333
27/2/2018;Producto 0020;82;2235;Vendedor 001;Heredia;Heredia;66;31;2,9
27/2/2018;Producto 0017;241;3438;Vendedor 005;Heredia;Cartago;38;9;2,916666667
27/2/2018;Producto 0006;23;2730;Vendedor 005;Cartago;Alajuela;65;36;5,616666667
27/2/2018;Producto 0019;35;4584;Vendedor 004;Heredia;Heredia;64;33;0,283333333
27/2/2018;Producto 0005;216;4691;Vendedor 001;Guanacaste;Puntarenas;50;26;1,316666667
27/2/2018;Producto 0012;109;3014;Vendedor 002;San José;Alajuela;30;7;5,5
27/2/2018;Producto 0020;108;2235;Vendedor 002;Limón;Cartago;56;36;0,683333333
27/2/2018;Producto 0014;13;1522;Vendedor 003;Heredia;Cartago;36;13;1,616666667
27/2/2018;Producto 0012;134;3014;Vendedor 004;Limón;Guanacaste;32;2;1,416666667
27/2/2018;Producto 0014;247;1522;Vendedor 002;Limón;Limón;56;22;5,433333333
27/2/2018;Producto 0005;76;4691;Vendedor 001;Limón;San José;57;36;1,85
27/2/2018;Producto 0012;107;3014;Vendedor 003;Puntarenas;Puntarenas;67;35;3,883333333
27/2/2018;Producto 0003;31;2286;Vendedor 001;Alajuela;San José;59;35;2,883333333
27/2/2018;Producto 0005;40;4691;Vendedor 005;Heredia;Cartago;46;22;2,016666667
27/2/2018;Producto 0015;121;2950;Vendedor 004;Cartago;Cartago;36;11;4,916666667
27/2/2018;Producto 0009;69;1531;Vendedor 002;Alajuela;Cartago;23;1;1,033333333
27/2/2018;Producto 0002;119;4680;Vendedor 004;Heredia;Cartago;37;16;4,166666667
27/2/2018;Producto 0005;167;4691;Vendedor 001;San José;Cartago;41;9;6,8
27/2/2018;Producto 0013;246;3411;Vendedor 002;Limón;San José;68;32;4,2
27/2/2018;Producto 0007;12;3299;Vendedor 003;Heredia;Limón;24;6;2,85
27/2/2018;Producto 0012;245;3014;Vendedor 001;San José;San José;56;17;0,75
27/2/2018;Producto 0003;128;2286;Vendedor 001;San José;Puntarenas;39;6;2,866666667
27/2/2018;Producto 0002;178;4680;Vendedor 001;Puntarenas;Puntarenas;50;19;5,85
27/2/2018;Producto 0011;165;3446;Vendedor 004;Heredia;Alajuela;56;37;6,083333333
27/2/2018;Producto 0017;188;3438;Vendedor 004;Puntarenas;Heredia;48;23;5,25
27/2/2018;Producto 0016;107;2976;Vendedor 005;Guanacaste;Puntarenas;28;3;6,266666667
27/2/2018;Producto 0012;87;3014;Vendedor 001;Guanacaste;Puntarenas;46;7;6,55
27/2/2018;Producto 0016;160;2976;Vendedor 001;Cartago;Puntarenas;44;13;0,65
27/2/2018;Producto 0005;7;4691;Vendedor 001;San José;Cartago;68;34;3,816666667
27/2/2018;Producto 0016;105;2976;Vendedor 005;Cartago;Puntarenas;53;17;4,283333333
27/2/2018;Producto 0005;171;4691;Vendedor 005;Limón;Guanacaste;31;2;3,85
27/2/2018;Producto 0018;113;2444;Vendedor 005;Puntarenas;Limón;38;19;2,816666667
27/2/2018;Producto 0003;23;2286;Vendedor 001;Guanacaste;San José;66;30;0,866666667
27/2/2018;Producto 0008;6;4429;Vendedor 003;Limón;Cartago;37;13;3,933333333
27/2/2018;Producto 0018;52;2444;Vendedor 005;Limón;Cartago;50;19;6,583333333
